internal_transfer_id,operation_type,transfer_reference,scheduled_date,effective_date,created_date,updated_date,back_order,source_document,transfer_state,source_location,destination_location,transfer_amount
9432,Receipts,WH/IN/09004,2022-03-24 23:39:39.000000,2022-03-08 02:08:05.000000,2022-02-18 10:35:46.903543,2022-03-08 02:08:05.278394,,PO07003,done,Partner Locations/Vendors,WH/Input,
9018,Receipts,WH/IN/08772,2022-02-15 04:40:08.000000,2022-03-08 02:14:03.000000,2022-01-18 04:45:31.045003,2022-03-08 02:14:01.185967,,PO06834,done,Partner Locations/Vendors,WH/Input,6800.0
9606,Receipts,WH/IN/09095,2022-03-08 00:46:26.000000,2022-03-08 03:25:48.000000,2022-03-08 03:23:42.815099,2022-03-08 03:25:47.281335,WH/IN/09089,PO07072,done,Partner Locations/Vendors,WH/Input,
10138,Receipts,WH/IN/09351,2022-05-04 02:48:53.000000,2022-05-05 23:14:35.000000,2022-05-03 03:29:59.626048,2022-05-05 23:14:34.630228,,PO07273,done,Partner Locations/Vendors,WH/Input,
9181,Receipts,WH/IN/08862,2022-02-09 03:26:08.000000,2022-03-27 22:35:18.000000,2022-02-01 21:19:42.781570,2022-03-27 22:35:17.523744,,PO06896,done,Partner Locations/Vendors,WH/Input,
10039,Receipts,WH/IN/09320,2022-05-24 03:52:19.000000,2022-05-06 04:52:11.000000,2022-04-22 04:34:54.835145,2022-05-06 04:52:10.757722,,PO07253,done,Partner Locations/Vendors,WH/Input,
10139,Receipts,WH/IN/09352,2022-05-03 04:17:42.000000,2022-05-10 01:22:07.000000,2022-05-03 04:28:09.960997,2022-05-10 01:22:06.912080,,PO07274,done,Partner Locations/Vendors,WH/Input,
10017,Pick Components,WH/PC/01564,2022-04-20 05:24:56.000000,2022-04-20 23:01:20.000000,2022-04-20 05:25:08.041223,2022-04-26 23:56:05.138815,,MO/04398,done,WH/Stock,WH/WIP,
9629,Pick Components,WH/PC/01484,2022-03-09 03:10:49.000000,2022-03-09 03:39:12.000000,2022-03-09 03:12:45.432240,2022-03-09 03:39:11.859445,,MO/04325,done,WH/Stock,WH/WIP,
10082,Pick Components,WH/PC/01593,2022-04-26 23:28:32.000000,2022-04-26 23:57:27.000000,2022-04-26 23:29:22.160451,2022-04-26 23:57:25.997787,,MO/04424,done,WH/Stock,WH/WIP,
9912,Pick Components,WH/PC/01513,2022-04-11 00:11:18.000000,2022-04-11 00:55:09.000000,2022-04-11 00:13:33.883185,2022-04-11 00:55:06.586816,,MO/04350,done,WH/Stock,WH/WIP,
9857,Receipts,WH/IN/09235,2022-04-08 00:51:19.000000,,2022-04-04 09:03:09.309968,2022-04-11 23:00:42.349476,,PO07171,cancel,Partner Locations/Vendors,WH/Input,
10829,Receipts,WH/IN/09681,2022-06-28 02:59:28.000000,2022-06-28 05:08:16.000000,2022-06-28 03:46:23.782566,2022-06-28 05:08:16.476242,,PO07549,done,Partner Locations/Vendors,WH/Input,
10317,Receipts,WH/IN/09425,2022-05-27 03:50:32.000000,2022-06-15 03:04:28.000000,2022-05-16 03:57:51.361174,2022-06-15 03:04:28.644850,,PO07340,done,Partner Locations/Vendors,WH/Input,
10404,Goods Inwards Inspection,WH/GI/1032,2022-01-26 06:50:11.000000,2022-05-23 04:32:16.000000,2022-05-23 03:34:53.628257,2022-05-23 04:32:14.724530,WH/GI/1027,PO06373,done,WH/Input,WH/Stock,
10313,Pick Components,WH/PC/01660,2022-05-16 00:00:21.000000,2022-05-16 00:59:13.000000,2022-05-16 00:00:31.183400,2022-05-17 01:53:43.782088,,MO/04488,done,WH/Stock,WH/WIP,
9805,Receipts,WH/IN/09206,2022-02-09 03:26:08.000000,2022-04-18 22:52:59.000000,2022-03-27 22:35:17.523744,2022-04-18 22:52:59.194383,WH/IN/08862,PO06896,done,Partner Locations/Vendors,WH/Input,
11270,Receipts,WH/IN/09941,2022-09-06 23:35:17.000000,2022-09-08 23:48:30.000000,2022-07-29 02:57:52.755096,2022-09-08 23:48:30.474342,,PO07757,done,Partner Locations/Vendors,WH/Input,
10108,Goods Inwards Inspection,WH/GI/1010,2021-12-10 00:44:59.000000,2022-05-19 00:44:12.000000,2022-04-28 06:33:16.302685,2022-05-19 00:44:11.660921,WH/GI/1007,PO06373,done,WH/Input,WH/Stock,
10386,Goods Inwards Inspection,WH/GI/1027,2021-12-10 00:44:59.000000,2022-05-23 03:34:54.000000,2022-05-20 01:24:52.755592,2022-05-23 03:34:53.628257,WH/GI/1025,PO06373,done,WH/Input,WH/Stock,
10423,Pick Components,WH/PC/01685,2022-05-23 23:45:07.000000,2022-05-23 23:54:40.000000,2022-05-23 23:45:43.269292,2022-05-23 23:54:39.354932,,MO/04513,done,WH/Stock,WH/WIP,
9609,Receipts,WH/IN/09097,2022-02-18 04:51:20.000000,2022-03-21 02:39:53.000000,2022-03-08 03:35:42.715786,2022-03-21 02:39:51.989209,WH/IN/09024,PO07005,done,Partner Locations/Vendors,WH/Input,11550.0
9472,Receipts,WH/IN/09024,2022-02-18 04:51:20.000000,2022-03-08 03:35:46.000000,2022-02-23 03:50:25.283516,2022-03-08 03:35:42.715786,,PO07005,done,Partner Locations/Vendors,WH/Input,4200.0
717,Goods Inwards Inspection,WH/GI/182,2020-09-18 04:14:59.000000,,2020-08-19 04:18:43.547787,2022-03-09 01:04:43.611589,,PO04181,cancel,WH/Input,WH/Stock,
9608,Pick Components,WH/PC/01483,2022-03-08 02:50:58.000000,,2022-03-08 03:26:41.220130,2022-03-16 21:53:20.698985,,MO/04324,cancel,WH/Stock,WH/WIP,
9858,Receipts,WH/IN/09236,2022-04-08 00:24:14.000000,2022-04-08 00:13:30.000000,2022-04-04 09:03:34.262489,2022-04-08 00:13:30.478776,,PO07168,done,Partner Locations/Vendors,WH/Input,
10314,Pick Components,WH/PC/01661,2022-05-16 00:01:18.000000,2022-05-16 01:03:00.000000,2022-05-16 00:01:29.579581,2022-05-17 01:54:27.499172,,MO/04489,done,WH/Stock,WH/WIP,
9913,Pick Components,WH/PC/01514,2022-04-11 00:17:22.000000,2022-04-11 01:32:18.000000,2022-04-11 00:17:36.479336,2022-04-11 01:32:16.303337,,MO/04351,done,WH/Stock,WH/WIP,
10425,Goods Inwards Inspection,WH/GI/1035,2022-06-14 23:26:18.000000,2022-05-24 00:16:53.000000,2022-05-24 00:11:06.206278,2022-05-24 00:16:52.182812,WH/GI/1034,PO07304,done,WH/Input,WH/Stock,
10140,Pick Components,WH/PC/01606,2022-05-03 04:48:16.000000,2022-05-03 05:03:28.000000,2022-05-03 04:51:13.946470,2022-05-03 05:40:50.879577,,MO/04435,done,WH/Stock,WH/WIP,
10356,Pick Components,WH/PC/01671,2022-05-19 00:01:36.000000,2022-05-19 00:40:26.000000,2022-05-19 00:01:52.874024,2022-05-19 00:40:25.467424,,MO/04499,done,WH/Stock,WH/WIP,
10118,Receipts,WH/IN/09340,2022-05-06 00:58:19.000000,,2022-04-29 02:57:58.707351,2022-04-29 04:30:22.334571,,PO07265,cancel,Partner Locations/Vendors,WH/Input,
7883,Receipts,WH/IN/08145,2021-12-26 22:51:12.000000,2022-05-19 02:48:30.000000,2021-11-03 23:29:03.769861,2022-05-19 02:48:30.134855,,PO06354,done,Partner Locations/Vendors,WH/Input,
9990,Pick Components,WH/PC/01552,2022-04-19 00:38:49.000000,2022-04-19 23:35:39.000000,2022-04-19 00:39:14.082113,2022-05-03 00:28:58.096911,,MO/04386,done,WH/Stock,WH/WIP,
10435,Receipts,WH/IN/09484,2022-05-31 02:31:34.000000,2022-05-27 00:02:00.000000,2022-05-24 04:05:40.287309,2022-05-27 00:02:00.356117,,PO07389,done,Partner Locations/Vendors,WH/Input,
10172,Pick Components,WH/PC/01621,2022-05-05 04:17:46.000000,2022-05-05 04:32:33.000000,2022-05-05 04:18:04.404750,2022-05-27 04:26:49.490236,,MO/04449,done,WH/Stock,WH/WIP,
10426,Goods Inwards Inspection,WH/GI/1036,2022-06-07 23:26:18.000000,2022-05-24 00:40:08.000000,2022-05-24 00:16:52.182812,2022-05-24 00:40:08.303340,WH/GI/1035,PO07304,done,WH/Input,WH/Stock,
9630,Receipts,WH/IN/09107,2022-03-07 23:39:53.000000,2022-03-21 00:29:34.000000,2022-03-09 04:37:48.847427,2022-03-21 00:29:33.641228,WH/IN/09094,PO07068,done,Partner Locations/Vendors,WH/Input,
10110,Receipts,WH/IN/09336,2022-06-15 23:59:09.000000,,2022-04-28 07:49:10.167060,2022-04-29 02:54:13.057092,,PO07261,cancel,Partner Locations/Vendors,WH/Input,
10173,Pick Components,WH/PC/01622,2022-05-05 04:37:18.000000,2022-05-05 04:38:37.000000,2022-05-05 04:37:35.924701,2022-05-05 04:38:36.420525,,MO/04450,done,WH/Stock,WH/WIP,
9545,Receipts,WH/IN/09069,2022-03-01 08:15:40.000000,2022-03-08 04:00:29.000000,2022-03-02 09:50:17.340379,2022-03-08 04:00:27.200081,,PO07048,done,Partner Locations/Vendors,WH/Input,
9614,Receipts,WH/IN/09099,2022-03-08 03:54:52.000000,2022-04-04 03:16:11.000000,2022-03-08 04:01:01.955043,2022-04-04 03:16:10.783825,,PO07082,done,Partner Locations/Vendors,WH/Input,
9514,Receipts,WH/IN/09050,2022-02-28 22:47:41.000000,2022-03-08 21:56:27.000000,2022-02-28 23:22:32.298250,2022-03-08 21:56:24.241547,,PO07039,done,Partner Locations/Vendors,WH/Input,145.0
9625,Receipts,WH/IN/09104,2022-03-08 23:04:06.000000,,2022-03-09 01:01:37.566182,2022-03-09 22:38:53.773135,,PO07085,cancel,Partner Locations/Vendors,WH/Input,
9613,Receipts,WH/IN/09098,2022-03-01 08:15:40.000000,2022-03-08 22:10:49.000000,2022-03-08 04:00:27.200081,2022-03-08 22:10:49.393493,WH/IN/09069,PO07048,done,Partner Locations/Vendors,WH/Input,
8881,Goods Inwards Inspection,WH/GI/925,2022-01-30 23:40:18.000000,,2022-01-04 23:43:48.440016,2022-05-18 00:03:07.263288,,PO06770,cancel,WH/Input,WH/Stock,
8880,Receipts,WH/IN/08692,2022-01-30 23:40:18.000000,2022-03-09 00:12:40.000000,2022-01-04 23:43:48.440016,2022-03-09 00:12:37.774793,,PO06770,done,Partner Locations/Vendors,WH/Input,1280.0
9886,Receipts,WH/IN/09262,2022-04-06 17:55:20.000000,,2022-04-07 00:26:22.646163,2022-04-07 02:08:46.406213,,PO07202,cancel,Partner Locations/Vendors,WH/Input,
9914,Pick Components,WH/PC/01515,2022-04-11 00:18:50.000000,2022-04-11 01:59:32.000000,2022-04-11 00:19:03.547823,2022-04-11 01:59:30.243550,,MO/04352,done,WH/Stock,WH/WIP,
507,Goods Inwards Inspection,WH/GI/128,2020-09-06 23:36:35.000000,,2020-07-31 00:31:37.285274,2022-03-09 01:04:26.148489,,PO04128,cancel,WH/Input,WH/Stock,
485,Goods Inwards Inspection,WH/GI/123,2020-08-07 03:37:41.000000,,2020-07-29 03:52:25.193186,2022-03-09 01:05:59.848430,,PO04123,cancel,WH/Input,WH/Stock,
10005,Receipts,WH/IN/09307,2022-05-03 22:59:10.000000,2022-04-28 03:10:05.000000,2022-04-19 23:21:54.377536,2022-04-28 03:10:05.049912,,PO07243,done,Partner Locations/Vendors,WH/Input,
9627,Receipts,WH/IN/09105,2022-03-09 02:43:42.000000,,2022-03-09 02:51:08.422782,2022-03-09 02:51:08.422782,,PO07087,assigned,Partner Locations/Vendors,WH/Input,
10831,Receipts,WH/IN/09683,2022-06-26 23:23:41.000000,2022-07-03 23:47:25.000000,2022-06-28 05:03:23.090195,2022-07-03 23:47:24.942435,WH/IN/09654,PO07540,done,Partner Locations/Vendors,WH/Input,
9622,Receipts,WH/IN/09103,2022-03-07 23:02:18.000000,2022-03-09 22:18:05.000000,2022-03-09 00:04:08.818974,2022-03-09 22:18:05.328425,,PO07084,done,Partner Locations/Vendors,WH/Input,
9619,Receipts,WH/IN/09101,2022-02-28 22:48:10.000000,2022-03-14 02:59:58.000000,2022-03-08 21:56:24.241547,2022-03-14 02:59:55.897819,WH/IN/09050,PO07039,done,Partner Locations/Vendors,WH/Input,315.0
9939,Pick Components,WH/PC/01523,2022-04-12 02:54:47.000000,2022-04-12 03:24:42.000000,2022-04-12 02:55:03.586683,2022-04-12 03:24:41.635557,,MO/04359,done,WH/Stock,WH/WIP,
9860,Receipts,WH/IN/09238,2022-04-08 00:37:30.000000,2022-04-14 01:13:08.000000,2022-04-04 09:04:01.417905,2022-04-14 01:13:07.551733,,PO07170,done,Partner Locations/Vendors,WH/Input,
9993,Pick Components,WH/PC/01555,2022-04-19 00:42:48.000000,2022-04-19 23:55:57.000000,2022-04-19 00:43:01.323648,2022-05-03 00:32:14.819228,,MO/04389,done,WH/Stock,WH/WIP,
10403,Pick Components,WH/PC/01679,2022-05-23 03:02:38.000000,2022-05-23 03:36:57.000000,2022-05-23 03:02:49.764534,2022-05-23 03:36:57.098224,,MO/04507,done,WH/Stock,WH/WIP,
10214,Pick Components,WH/PC/01639,2022-05-09 01:40:16.000000,,2022-05-09 01:40:51.002559,2022-05-09 01:52:35.966356,,MO/04466,cancel,WH/Stock,WH/WIP,
9991,Pick Components,WH/PC/01553,2022-04-19 00:40:13.000000,2022-04-19 23:41:27.000000,2022-04-19 00:40:24.319076,2022-05-05 01:40:19.880330,,MO/04387,done,WH/Stock,WH/WIP,
10315,Receipts,WH/IN/09423,2022-05-22 23:28:47.000000,2022-05-25 00:12:13.000000,2022-05-16 00:27:13.051930,2022-05-25 00:12:12.855700,,PO07338,done,Partner Locations/Vendors,WH/Input,
10222,Pick Components,WH/PC/01644,2022-05-09 03:16:39.000000,2022-05-09 03:59:33.000000,2022-05-09 03:16:52.091252,2022-05-09 03:59:32.293690,,MO/04471,done,WH/Stock,WH/WIP,
10141,Receipts,WH/IN/09353,2022-05-06 00:43:34.000000,2022-05-10 01:38:44.000000,2022-05-03 05:33:45.214342,2022-05-10 01:38:43.955490,,PO07263,done,Partner Locations/Vendors,WH/Input,
10267,Pick Components,WH/PC/01648,2022-05-12 00:05:57.000000,2022-05-12 00:30:46.000000,2022-05-12 00:06:12.430859,2022-05-30 00:21:26.687964,,MO/04475,done,WH/Stock,WH/WIP,
9633,Receipts,WH/IN/09110,2022-03-15 04:40:05.000000,2022-03-18 00:32:55.000000,2022-03-09 07:36:15.857704,2022-03-18 00:32:55.159346,,PO07089,done,Partner Locations/Vendors,WH/Input,
9405,Receipts,WH/IN/08994,2022-04-27 23:24:47.000000,2022-04-28 06:13:10.000000,2022-02-16 22:56:14.638537,2022-04-28 06:13:09.609887,,PO06996,done,Partner Locations/Vendors,WH/Input,
9649,Receipts,WH/IN/09120,2022-03-13 21:46:39.000000,2022-03-24 01:05:32.000000,2022-03-10 22:23:25.785702,2022-03-24 01:05:31.652294,,PO07097,done,Partner Locations/Vendors,WH/Input,
9555,Receipts,WH/IN/09077,2022-03-14 04:15:21.000000,2022-03-10 00:30:53.000000,2022-03-03 23:19:33.950083,2022-03-10 00:30:51.836224,WH/IN/09067,PO07053,done,Partner Locations/Vendors,WH/Input,
11056,Goods Inwards Inspection,WH/GI/1095,2022-07-06 03:08:32.000000,2022-07-13 01:46:13.000000,2022-07-13 01:13:15.054993,2022-07-13 01:46:13.726413,WH/GI/1094,PO07438,done,WH/Input,WH/Stock,
10042,Receipts,WH/IN/09321,2022-04-22 00:17:28.000000,2022-04-26 05:48:49.000000,2022-04-22 05:04:49.770671,2022-04-26 05:48:49.054776,,PO07252,done,Partner Locations/Vendors,WH/Input,
9645,Receipts,WH/IN/09117,2022-03-09 05:10:28.000000,2022-03-29 03:20:54.000000,2022-03-10 22:01:17.165396,2022-03-29 03:20:54.535945,,PO07090,done,Partner Locations/Vendors,WH/Input,
10175,Pick Components,WH/PC/01624,2022-05-05 05:10:08.000000,2022-05-05 05:17:08.000000,2022-05-05 05:10:19.939504,2022-05-17 03:48:51.214194,,MO/04452,done,WH/Stock,WH/WIP,
9637,Receipts,WH/IN/09114,2022-03-08 23:04:06.000000,2022-03-31 00:59:23.000000,2022-03-10 02:02:27.700965,2022-03-31 00:59:20.341846,,PO07085,done,Partner Locations/Vendors,WH/Input,150.0
9560,Receipts,WH/IN/09081,2022-03-02 23:29:25.000000,,2022-03-04 02:10:55.359074,2022-03-10 22:04:57.011998,,PO07056,cancel,Partner Locations/Vendors,WH/Input,
9862,Receipts,WH/IN/09240,2022-04-08 04:05:46.000000,2022-05-02 22:45:26.000000,2022-04-04 09:04:24.609583,2022-05-02 22:45:25.660325,,PO07176,done,Partner Locations/Vendors,WH/Input,
9884,Receipts,WH/IN/09260,2022-03-31 01:19:09.000000,2022-04-11 05:39:01.000000,2022-04-06 22:34:46.975580,2022-04-11 05:39:00.836410,,PO07163,done,Partner Locations/Vendors,WH/Input,
9915,Pick Components,WH/PC/01516,2022-04-11 00:19:54.000000,2022-04-11 05:45:54.000000,2022-04-11 00:20:06.152716,2022-04-11 05:45:52.076945,,MO/04353,done,WH/Stock,WH/WIP,
6416,Goods Inwards Inspection,WH/GI/772,2021-09-02 05:38:00.000000,,2021-07-29 06:15:26.581523,2022-05-20 01:25:36.363889,,PO05747,assigned,WH/Input,WH/Stock,
10429,Receipts,WH/IN/09480,2022-05-31 00:29:34.000000,2022-06-17 04:28:08.000000,2022-05-24 01:17:38.015580,2022-06-17 04:28:08.603200,,PO07387,done,Partner Locations/Vendors,WH/Input,
9642,Receipts,WH/IN/09116,2022-04-07 05:12:45.000000,2022-06-14 01:06:03.000000,2022-03-10 04:24:10.886472,2022-06-14 01:06:03.188457,,PO07096,done,Partner Locations/Vendors,WH/Input,
9822,Receipts,WH/IN/09219,2022-01-27 00:54:54.000000,2022-06-24 03:43:20.000000,2022-03-30 03:34:34.677582,2022-06-24 03:43:20.101667,WH/IN/08548,PO06647,done,Partner Locations/Vendors,WH/Input,5780.0
9936,Pick Components,WH/PC/01522,2022-04-12 00:41:19.000000,2022-04-12 01:01:43.000000,2022-04-12 00:41:46.895536,2022-04-12 01:01:42.219708,,MO/04358,done,WH/Stock,WH/WIP,
10316,Receipts,WH/IN/09424,2022-05-19 05:20:11.000000,2022-05-25 00:09:07.000000,2022-05-16 01:10:27.177098,2022-05-25 00:09:07.386831,,PO07325,done,Partner Locations/Vendors,WH/Input,
9992,Pick Components,WH/PC/01554,2022-04-19 00:41:41.000000,2022-04-19 23:47:38.000000,2022-04-19 00:41:59.627735,2022-05-03 00:31:34.961223,,MO/04388,done,WH/Stock,WH/WIP,
9636,Receipts,WH/IN/09113,2022-03-16 23:49:24.000000,,2022-03-10 00:58:42.066546,2022-03-10 22:59:09.658078,,PO07069,cancel,Partner Locations/Vendors,WH/Input,
9654,Receipts,WH/IN/09124,2022-03-14 02:22:58.000000,,2022-03-11 04:02:17.590684,2022-03-13 22:23:53.567889,,PO07101,cancel,Partner Locations/Vendors,WH/Input,
10204,Pick Components,WH/PC/01635,2022-05-09 00:55:19.000000,2022-05-09 00:59:18.000000,2022-05-09 00:56:45.831628,2022-05-09 00:59:17.085392,,MO/04462,done,WH/Stock,WH/WIP,
9647,Receipts,WH/IN/09119,2022-03-17 03:13:29.000000,2022-03-14 00:28:04.000000,2022-03-10 22:12:23.362151,2022-03-14 00:28:03.908843,,PO07079,done,Partner Locations/Vendors,WH/Input,
9646,Receipts,WH/IN/09118,2022-03-16 23:37:11.000000,2022-03-14 00:33:08.000000,2022-03-10 22:12:06.415487,2022-03-14 00:33:08.324014,,PO07067,done,Partner Locations/Vendors,WH/Input,
9667,Pick Components,WH/PC/01487,2022-03-14 04:24:29.000000,,2022-03-14 04:24:38.950868,2022-03-15 02:51:45.148419,,MO/04328,cancel,WH/Stock,WH/WIP,
9658,Receipts,WH/IN/09128,2022-03-29 22:39:25.000000,2022-05-11 03:19:46.000000,2022-03-13 22:38:26.706683,2022-05-11 03:19:45.613682,,PO07075,done,Partner Locations/Vendors,WH/Input,
10004,Receipts,WH/IN/09306,2022-03-30 23:13:52.000000,2022-05-12 01:25:12.000000,2022-04-19 23:09:19.173957,2022-05-12 01:25:11.811774,,PO07134,done,Partner Locations/Vendors,WH/Input,
9634,Receipts,WH/IN/09111,2022-05-04 05:14:25.000000,2022-03-15 22:59:31.000000,2022-03-10 00:30:51.836224,2022-03-15 22:59:30.427071,WH/IN/09077,PO07053,done,Partner Locations/Vendors,WH/Input,
9662,Pick Components,WH/PC/01486,2022-03-14 02:30:30.000000,,2022-03-14 02:31:27.952387,2022-03-15 02:50:28.695651,,MO/04327,cancel,WH/Stock,WH/WIP,
9635,Receipts,WH/IN/09112,2022-03-13 22:53:39.000000,2022-03-16 02:41:49.000000,2022-03-10 00:50:49.555372,2022-03-16 02:41:49.473801,,PO07095,done,Partner Locations/Vendors,WH/Input,
9651,Receipts,WH/IN/09121,2022-03-16 22:59:47.000000,2022-03-21 02:06:44.000000,2022-03-10 23:33:48.356598,2022-03-21 02:06:43.722938,,PO07069,done,Partner Locations/Vendors,WH/Input,
10043,Receipts,WH/IN/09322,2022-04-29 01:55:14.000000,2022-05-13 03:07:58.000000,2022-04-22 05:37:26.246304,2022-05-13 03:07:58.378180,,PO07244,done,Partner Locations/Vendors,WH/Input,
9660,Receipts,WH/IN/09129,2022-03-17 03:12:42.000000,2022-03-23 23:37:39.000000,2022-03-14 00:28:03.908843,2022-03-23 23:37:39.060724,WH/IN/09119,PO07079,done,Partner Locations/Vendors,WH/Input,
8225,Receipts,WH/IN/08351,2021-12-14 03:53:54.000000,2022-03-25 01:55:00.000000,2021-11-23 03:57:18.088113,2022-03-25 01:54:59.761604,,PO06518,done,Partner Locations/Vendors,WH/Input,
9653,Receipts,WH/IN/09123,2022-03-22 03:07:04.000000,2022-03-25 03:02:17.000000,2022-03-11 03:13:07.471770,2022-03-25 03:02:16.447533,,PO07102,done,Partner Locations/Vendors,WH/Input,
9655,Receipts,WH/IN/09125,2022-03-18 04:21:54.000000,2022-03-25 03:03:10.000000,2022-03-11 06:14:47.800252,2022-03-25 03:03:09.484094,,PO07103,done,Partner Locations/Vendors,WH/Input,
10088,Receipts,WH/IN/09330,2022-04-27 00:52:58.000000,,2022-04-27 01:02:35.969066,2022-04-27 01:02:35.969066,,PO07257,assigned,Partner Locations/Vendors,WH/Input,
10226,Receipts,WH/IN/09378,2022-05-16 03:41:43.000000,2022-05-16 23:27:48.000000,2022-05-09 03:43:39.986898,2022-05-16 23:27:48.171864,,PO07301,done,Partner Locations/Vendors,WH/Input,
9799,Receipts,WH/IN/09203,2022-03-21 01:39:33.000000,2022-03-27 22:32:57.000000,2022-03-25 03:53:51.192595,2022-03-27 22:32:57.226922,WH/IN/09202,PO07136,done,Partner Locations/Vendors,WH/Input,
10147,Pick Components,WH/PC/01611,2022-05-03 23:24:38.000000,2022-05-03 23:27:12.000000,2022-05-03 23:25:00.103041,2022-05-03 23:27:10.778845,,MO/04438,done,WH/Stock,WH/WIP,
9656,Receipts,WH/IN/09126,2022-03-24 04:29:02.000000,2022-03-29 03:36:26.000000,2022-03-11 06:15:12.508346,2022-03-29 03:36:25.694944,,PO07104,done,Partner Locations/Vendors,WH/Input,
9515,Goods Inwards Inspection,WH/GI/970,2022-02-28 22:48:10.000000,2022-03-14 21:35:42.000000,2022-02-28 23:22:32.298250,2022-03-14 21:35:42.641633,,PO07039,done,WH/Input,WH/Stock,
9657,Receipts,WH/IN/09127,2022-03-25 05:38:04.000000,2022-03-15 03:55:00.000000,2022-03-11 06:19:45.805347,2022-03-15 03:54:59.817677,,PO07105,done,Partner Locations/Vendors,WH/Input,
9652,Receipts,WH/IN/09122,2022-03-14 01:48:33.000000,2022-03-16 04:18:49.000000,2022-03-11 02:15:30.125354,2022-03-16 04:18:49.311938,,PO07098,done,Partner Locations/Vendors,WH/Input,
9863,Receipts,WH/IN/09241,2022-04-15 00:40:38.000000,2022-04-08 00:09:30.000000,2022-04-05 00:56:36.614608,2022-04-08 00:09:30.289915,,PO07186,done,Partner Locations/Vendors,WH/Input,
10361,Receipts,WH/IN/09444,2022-05-25 23:55:43.000000,,2022-05-19 00:15:18.494067,2022-05-19 00:35:09.664691,,PO07362,cancel,Partner Locations/Vendors,WH/Input,
9926,Receipts,WH/IN/09281,2022-04-27 00:51:19.000000,2022-05-12 01:25:32.000000,2022-04-11 23:23:04.068955,2022-05-12 01:25:31.905018,,PO07171,done,Partner Locations/Vendors,WH/Input,
10177,Pick Components,WH/PC/01626,2022-05-05 05:32:30.000000,2022-05-05 05:36:08.000000,2022-05-05 05:34:15.467073,2022-05-05 05:36:07.105847,,MO/04453,done,WH/Stock,WH/WIP,
10272,Receipts,WH/IN/09406,2022-05-19 03:36:44.000000,2022-05-20 04:53:43.000000,2022-05-12 03:54:40.890144,2022-05-20 04:53:42.511547,,PO07323,done,Partner Locations/Vendors,WH/Input,
9916,Pick Components,WH/PC/01517,2022-04-11 00:21:02.000000,2022-04-12 04:50:43.000000,2022-04-11 00:21:13.490564,2022-04-13 04:58:32.293470,,MO/04354,done,WH/Stock,WH/WIP,
10299,Receipts,WH/IN/09419,2022-05-31 04:48:20.000000,2022-06-09 23:44:08.000000,2022-05-13 04:54:29.815859,2022-06-09 23:44:08.753946,,PO07334,done,Partner Locations/Vendors,WH/Input,
10203,Pick Components,WH/PC/01634,2022-05-09 00:16:20.000000,2022-05-09 00:40:46.000000,2022-05-09 00:16:31.813858,2022-05-09 00:40:45.231615,,MO/04461,done,WH/Stock,WH/WIP,
9899,Receipts,WH/IN/09270,2022-04-07 05:46:52.000000,2022-04-21 23:54:18.000000,2022-04-07 05:49:39.306856,2022-04-21 23:54:17.622886,,PO07214,done,Partner Locations/Vendors,WH/Input,
9663,Receipts,WH/IN/09130,2022-03-07 22:46:08.000000,2022-03-21 02:12:02.000000,2022-03-14 03:17:17.006694,2022-03-21 02:12:01.404075,,PO07076,done,Partner Locations/Vendors,WH/Input,1156.5
