serial_num,bom_prod_id,bom_ref,bom_id,active,bom_line_id,product_id,product_qty,default_code
1009839-001,9839,GOKU FRONT HOUSING ASSY - ODOO ONLY,1233,True,31151.0,7303.0,1.0,1003969-004
1009839-001,9839,GOKU FRONT HOUSING ASSY - ODOO ONLY,1233,True,31152.0,3144.0,7.0,1003780-001
1009839-001,9839,GOKU FRONT HOUSING ASSY - ODOO ONLY,1233,True,31153.0,3067.0,3.0,1003775-002
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32049.0,10334.0,4.0,1010337-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31752.0,3758.0,2.0,1001850-001
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32043.0,9818.0,2.0,1009488-002
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32044.0,9611.0,1.0,1009614-001
1009885-001,9885,QoM Orinoco Cable Assembly,1280,True,31795.0,9949.0,2.0,1009952-001
1009885-001,9885,QoM Orinoco Cable Assembly,1280,True,31796.0,9950.0,32.0,1009953-001
1008877-001,8877,GA BOM,1073,True,31368.0,9076.0,1.0,1007729-003
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32045.0,9816.0,6.0,1009819-001
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32046.0,9924.0,1.0,1009927-001
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32047.0,9970.0,1.0,1009973-001
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32048.0,9971.0,1.0,1009974-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31797.0,9923.0,2.0,1009926-001
1007704-001,7704,NPI005 - Active,1249,True,31346.0,7804.0,1.0,1007738-002
1007704-001,7704,NPI005 - Active,1249,True,31349.0,8496.0,1.0,1007659-010
1007704-001,7704,NPI005 - Active,1249,True,31350.0,3136.0,2.0,1001395-002
1008953-001,8953,NPI003 - Temp,1235,True,31198.0,9072.0,1.0,1007703-004
1008953-001,8953,NPI003 - Temp,1235,True,31199.0,7704.0,1.0,1007704-001
1008953-001,8953,NPI003 - Temp,1235,True,31200.0,9350.0,14.0,1009353-001
1008953-001,8953,NPI003 - Temp,1235,True,31201.0,9394.0,1.0,1009397-001
1008953-001,8953,NPI003 - Temp,1235,True,31202.0,8927.0,1.0,1008930-001
1008953-001,8953,NPI003 - Temp,1235,True,31203.0,8593.0,1.0,1008074-002
1008953-001,8953,NPI003 - Temp,1235,True,31204.0,8986.0,7.0,1008989-001
1008953-001,8953,NPI003 - Temp,1235,True,31205.0,8486.0,1.0,1007846-005
1008953-001,8953,NPI003 - Temp,1235,True,31206.0,8487.0,1.0,1007847-004
1008953-001,8953,NPI003 - Temp,1235,True,31207.0,8596.0,1.0,1007919-002
1008953-001,8953,NPI003 - Temp,1235,True,31208.0,8851.0,6.0,1008854-001
1008953-001,8953,NPI003 - Temp,1235,True,31209.0,3550.0,0.3,1001761-001
1007704-001,7704,NPI005 - Active,1249,True,31351.0,7487.0,1.0,1007487-001
1007704-001,7704,NPI005 - Active,1249,True,31352.0,8151.0,1.0,1007844-004
1007704-001,7704,NPI005 - Active,1249,True,31353.0,2945.0,1.0,1005844-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31798.0,4178.0,1.0,1005111-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31799.0,7487.0,1.0,1007487-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31800.0,8272.0,1.0,1008272-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31801.0,9947.0,1.0,1009950-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31802.0,9948.0,1.0,1009951-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31803.0,9924.0,1.0,1009927-001
1007275-001,7275,G5 Transceiver Sled,805,True,32258.0,3994.0,1.0,1001344-003
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27899.0,3162.0,1.0,1001763-002
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27900.0,2945.0,1.0,1005844-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27901.0,7618.0,15.0,1007618-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27902.0,8284.0,1.0,1007686-004
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27903.0,7726.0,1.0,1007726-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27904.0,7742.0,1.0,1007742-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27905.0,8160.0,1.0,1008160-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27906.0,3069.0,1.0,1000965-002
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27907.0,7692.0,1.0,1007692-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31672.0,9492.0,2.0,1009495-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31673.0,9919.0,1.0,1009497-003
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31674.0,9493.0,1.0,1009496-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31675.0,9920.0,1.0,1009498-003
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31676.0,9922.0,1.0,1009538-002
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31677.0,9840.0,1.0,1009843-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31685.0,9898.0,1.0,1009901-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31682.0,9449.0,2.0,1009452-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31678.0,9446.0,2.0,1009449-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31679.0,9447.0,1.0,1009450-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31680.0,9448.0,1.0,1009451-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31681.0,9370.0,1.0,1009373-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31683.0,9589.0,1.0,1009592-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31684.0,9602.0,1.0,1009605-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31686.0,9603.0,2.0,1009606-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31687.0,9894.0,1.0,1009897-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31688.0,9895.0,1.0,1009898-001
1009354-004,10336,NPI Rev 1 - 20221010 SAS V1.2,1291,True,32192.0,9948.0,1.0,1009951-001
1001147-037,7271,Fortuna upgrade to rev 37,1285,True,31829.0,7035.0,1.0,1001147-035
1001147-037,7271,Fortuna upgrade to rev 37,1285,True,31830.0,7270.0,1.0,1004839-003
1009350-002,9406,NPI - 2022-09-23,1277,True,31766.0,9364.0,1.0,1009367-001
1009350-002,9406,NPI - 2022-09-23,1277,True,31765.0,9462.0,2.0,1009366-005
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31690.0,9823.0,1.0,1009591-002
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31691.0,9896.0,1.0,1009899-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31692.0,9897.0,1.0,1009900-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31693.0,9892.0,1.0,1009895-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31694.0,9893.0,1.0,1009896-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31689.0,9939.0,2.0,1009942-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31697.0,3153.0,1.0,1003860-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31698.0,3152.0,2.0,1002060-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31699.0,3143.0,4.0,1002148-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31700.0,3146.0,4.0,1003763-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31701.0,7384.0,2.0,1007384-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31702.0,3880.0,1.0,1001578-010
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31703.0,3989.0,1.0,1001337-003
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31704.0,7473.0,1.0,1003716-003
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31705.0,3826.0,1.0,1003741-002
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31706.0,3818.0,1.0,1001382-005
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27908.0,7709.0,2.0,1007709-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31707.0,3902.0,2.0,1004077-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31708.0,3943.0,1.0,1001369-004
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31709.0,3150.0,2.0,1005209-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31710.0,3911.0,1.0,1004000-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31711.0,3903.0,1.0,1003970-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31712.0,3134.0,2.0,1004021-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31713.0,3941.0,1.0,1001356-002
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27909.0,8342.0,1.0,1007849-002
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27910.0,3182.0,1.0,1001008-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27911.0,3500.0,1.0,1001144-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27912.0,3468.0,1.0,1001552-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27913.0,7288.0,1.0,1007288-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27914.0,8471.0,2.0,1008471-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27915.0,6066.0,1.0,1001269-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27917.0,8869.0,4.0,1008872-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27918.0,8870.0,2.0,1008873-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,31695.0,9891.0,1.0,1009894-001
1007275-001,7275,G5 Transceiver Sled,805,True,23127.0,3209.0,0.0,1006086-001
1007275-001,7275,G5 Transceiver Sled,805,True,23128.0,3912.0,1.0,1001324-006
1007275-001,7275,G5 Transceiver Sled,805,True,23129.0,3035.0,2.0,1004964-001
1007275-001,7275,G5 Transceiver Sled,805,True,23130.0,4038.0,1.0,1006348-001
1007275-001,7275,G5 Transceiver Sled,805,True,23131.0,3940.0,1.0,1005732-001
1007275-001,7275,G5 Transceiver Sled,805,True,23132.0,3032.0,1.0,1006368-001
1007275-001,7275,G5 Transceiver Sled,805,True,23133.0,3940.0,1.0,1005732-001
1007275-001,7275,G5 Transceiver Sled,805,True,23134.0,3792.0,2.0,1000925-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31714.0,3149.0,4.0,1001675-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31715.0,3135.0,0.04,1004804-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31716.0,3947.0,1.0,1003898-003
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31717.0,3937.0,1.0,1005049-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31719.0,3069.0,6.0,1000965-002
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31720.0,7302.0,1.0,1003968-004
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31721.0,3209.0,0.0,1006086-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31722.0,3973.0,2.0,1000812-006
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31723.0,3154.0,2.0,1000957-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31724.0,3133.0,1.0,1001288-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31725.0,3151.0,28.0,1001831-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31726.0,3140.0,18.0,1002147-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31727.0,3141.0,4.0,1002146-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31728.0,3142.0,10.0,1002219-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31729.0,7169.0,1.0,1007169-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31730.0,8874.0,1.0,1008877-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31731.0,3867.0,1.0,1005764-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31732.0,4014.0,1.0,1006121-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31733.0,3833.0,1.0,1006122-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31734.0,9836.0,1.0,1009839-001
1008244-001,8244,PDM001 - Active,1047,True,31772.0,9836.0,1.0,1009839-001
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27919.0,8287.0,1.0,1007716-003
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27920.0,8162.0,1.0,1007743-004
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27921.0,8966.0,1.0,1007687-006
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,27924.0,8967.0,1.0,1007727-005
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,30743.0,8990.0,1.0,1007719-005
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,30744.0,8991.0,1.0,1008385-003
1007684-003,7684,PDM004 - Temp to deplete OLD EDFA,1134,True,32008.0,8619.0,1.0,1007721-004
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32395.0,9692.0,2.0,1009695-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32397.0,10252.0,4.0,1010005-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32398.0,9695.0,3.0,1009698-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32399.0,9696.0,18.0,1009699-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32400.0,10253.0,1.0,1010006-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32403.0,9698.0,2.0,1009701-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32253.0,4014.0,1.0,1006121-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32404.0,9700.0,14.0,1009703-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32405.0,10255.0,1.0,1010008-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32406.0,10256.0,8.0,1010009-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32407.0,9703.0,8.0,1009706-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32408.0,9704.0,3.0,1009707-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32409.0,10257.0,1.0,1010010-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32410.0,9705.0,2.0,1009708-001
1008244-001,8244,PDM001 - Temp BOM for new grating,1273,True,31735.0,9262.0,1.0,1009265-001
1010440-001,10440,Offroad Basic Acc US,1321,True,32602.0,2919.0,1.0,1001567-001
1010440-001,10440,Offroad Basic Acc US,1321,True,32603.0,8275.0,1.0,1007843-002
1010440-001,10440,Offroad Basic Acc US,1321,True,32604.0,8446.0,1.0,1008446-001
1010440-001,10440,Offroad Basic Acc US,1321,True,32605.0,3591.0,1.0,1001568-001
1010440-001,10440,Offroad Basic Acc US,1321,True,32606.0,2924.0,1.0,1001569-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31619.0,3162.0,1.0,1001763-002
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31620.0,2945.0,1.0,1005844-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31621.0,7618.0,15.0,1007618-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31623.0,8990.0,1.0,1007719-005
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31624.0,7726.0,1.0,1007726-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31625.0,7742.0,1.0,1007742-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31626.0,8162.0,2.0,1007743-004
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31627.0,8160.0,1.0,1008160-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31628.0,3069.0,1.0,1000965-002
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31629.0,7692.0,1.0,1007692-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31630.0,7709.0,2.0,1007709-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31631.0,3182.0,1.0,1001008-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31632.0,3500.0,1.0,1001144-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31633.0,3468.0,1.0,1001552-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31634.0,7288.0,1.0,1007288-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31635.0,8471.0,2.0,1008471-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31636.0,8966.0,1.0,1007687-006
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31637.0,8967.0,1.0,1007727-005
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31638.0,8991.0,1.0,1008385-003
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31639.0,6066.0,1.0,1001269-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31640.0,8869.0,8.0,1008872-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31641.0,8870.0,4.0,1008873-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31642.0,8341.0,2.0,1008341-001
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31643.0,9071.0,1.0,1007722-002
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31644.0,8461.0,1.0,1008209-002
1008206-001,8206,PDM001 -Temp to consume EDFA,1271,True,31645.0,8287.0,1.0,1007716-003
1007810-001,7810,PDM002 - GA,1126,True,31648.0,9836.0,1.0,1009839-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32218.0,3153.0,1.0,1003860-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32219.0,3152.0,2.0,1002060-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32220.0,3143.0,4.0,1002148-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32221.0,3146.0,4.0,1003763-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32222.0,7384.0,2.0,1007384-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32223.0,3880.0,1.0,1001578-010
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32224.0,3989.0,1.0,1001337-003
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32225.0,7473.0,1.0,1003716-003
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32226.0,3826.0,1.0,1003741-002
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32227.0,3818.0,1.0,1001382-005
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32228.0,3902.0,2.0,1004077-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32229.0,3943.0,1.0,1001369-004
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32230.0,3150.0,2.0,1005209-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32231.0,3911.0,1.0,1004000-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32232.0,3903.0,1.0,1003970-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32233.0,3134.0,2.0,1004021-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32234.0,3941.0,1.0,1001356-002
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32235.0,3149.0,4.0,1001675-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32236.0,3135.0,0.04,1004804-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32237.0,3947.0,1.0,1003898-003
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32238.0,3937.0,1.0,1005049-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32239.0,7225.0,1.0,1001336-006
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32240.0,3069.0,6.0,1000965-002
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32241.0,7302.0,1.0,1003968-004
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32242.0,3209.0,0.0,1006086-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32243.0,3973.0,2.0,1000812-006
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32244.0,3154.0,2.0,1000957-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32245.0,3133.0,1.0,1001288-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32246.0,3151.0,28.0,1001831-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32247.0,3140.0,18.0,1002147-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32248.0,3141.0,4.0,1002146-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32249.0,3142.0,10.0,1002219-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32251.0,8874.0,1.0,1008877-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32252.0,3867.0,1.0,1005764-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32254.0,3833.0,1.0,1006122-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32255.0,9836.0,1.0,1009839-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32285.0,10269.0,1.0,1010022-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32284.0,10268.0,4.0,1010021-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32281.0,9973.0,8.0,1009976-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32282.0,10143.0,4.0,1009978-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32283.0,9638.0,21.0,1009641-001
1008244-001,8244,Temp BOM - G5 Using SLED Transceiver,1308,True,32256.0,7275.0,1.0,1007275-001
1009609-001,9609,NPI - Rev 2 20221031 - 15deg FAS v0b,1272,True,32643.0,9939.0,1.0,1009942-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32656.0,9626.0,1.0,1009629-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32657.0,9627.0,1.0,1009630-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32659.0,9629.0,1.0,1009632-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32667.0,9869.0,1.0,1009872-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32660.0,9631.0,1.0,1009634-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32661.0,9632.0,1.0,1009635-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32662.0,9633.0,1.0,1009636-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32663.0,9634.0,1.0,1009637-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32664.0,9635.0,1.0,1009638-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32666.0,9637.0,1.0,1009640-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32665.0,9636.0,4.0,1009639-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32658.0,9628.0,5.0,1009631-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32668.0,9924.0,0.2,1009927-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32669.0,9868.0,1.0,1009871-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32670.0,10385.0,1.0,1010388-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32671.0,9866.0,2.0,1009869-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32672.0,10426.0,53.0,1010429-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32673.0,10427.0,15.0,1010430-001
1009613-001,9613,NPI Rev2 - 20221115,1326,True,32674.0,10438.0,2.0,1010441-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32287.0,10271.0,4.0,1010024-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32288.0,10397.0,64.0,1010400-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32289.0,9725.0,1.0,1009728-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32295.0,10356.0,1.0,1010359-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32296.0,10319.0,4.0,1010322-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32300.0,10272.0,4.0,1010025-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32302.0,10273.0,64.0,1010026-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32303.0,10274.0,8.0,1010027-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32305.0,10324.0,4.0,1010327-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32306.0,9728.0,1.0,1009731-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32307.0,10357.0,1.0,1010360-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32308.0,10276.0,8.0,1010029-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32310.0,9737.0,58.0,1009740-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32311.0,9738.0,51.0,1009741-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32312.0,9739.0,8.0,1009742-001
1009431-001,9431,PDM - 20221103 complete BoM NOT for PO,1314,True,32313.0,9740.0,2.0,1009743-001
