name,default_code,name,delay,min_qty,date_start,date_end,id
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1007579-001,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC (copy),56,1000.0,,,7579
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1007579-001,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC (copy),56,100.0,,,7579
"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1007579-001,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC (copy),56,10.0,,,7579
New Forge Engineering Pty Ltd,1008126-001,ASY:SYS:HOOD:CALIBRATION:HYLA (copy),21,100.0,,,8126
New Forge Engineering Pty Ltd,1008126-001,ASY:SYS:HOOD:CALIBRATION:HYLA (copy),21,50.0,,,8126
New Forge Engineering Pty Ltd,1008126-001,ASY:SYS:HOOD:CALIBRATION:HYLA (copy),21,30.0,,,8126
Zhongshan Meisu Technology Co Ltd,1007052-001,SEN:CMP:OPT:GOKU:FIBRE:ARRAY:DUAL:LC:PBS (copy),28,15.0,,,7052
Diamond Optics Pty Ltd,1007446-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2SM:2GI-MMF:LC/PC:5M (copy),28,1000.0,,,7446
Diamond Optics Pty Ltd,1007446-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2SM:2GI-MMF:LC/PC:5M (copy),28,100.0,,,7446
Diamond Optics Pty Ltd,1007446-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2SM:2GI-MMF:LC/PC:5M (copy),28,10.0,,,7446
Diamond Optics Pty Ltd,1007446-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2SM:2GI-MMF:LC/PC:5M (copy),28,40.0,,,7446
Grand Venture Technology,1001479-003,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:REAR,35,50.0,,,3400
Grand Venture Technology,1001479-003,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:REAR,35,20.0,,,3400
Grand Venture Technology,1001479-003,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:REAR,35,1000.0,,,3400
Grand Venture Technology,1001479-003,ENG:CAS:ALU:NAT:DICEROS:STANDOFF:REAR,35,100.0,,,3400
K-One Industry Sdn Bhd,1001535-001,CON:MEC:ORING:SIL:3.6MM:0.6MM,21,500.0,,,3161
Grand Venture Technology,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,28,50.0,,,3902
Grand Venture Technology,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,28,100.0,,,3902
Grand Venture Technology,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,28,1000.0,,,3902
Grand Venture Technology,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,35,20.0,,,3902
FS,1008917-001,ENG:CMP:OPT:COUPLER:SM:250UM (copy),0,0.0,,,8914
Grand Venture Technology,1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,100.0,,,7195
Grand Venture Technology,1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,50.0,,,7195
Grand Venture Technology,1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,20.0,,,7195
Grand Venture Technology,1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),28,5.0,,,7195
"DJ MODEL & TOOLING CO.,LIMITED",1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,100.0,,,7195
"DJ MODEL & TOOLING CO.,LIMITED",1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,50.0,,,7195
"DJ MODEL & TOOLING CO.,LIMITED",1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),35,20.0,,,7195
"DJ MODEL & TOOLING CO.,LIMITED",1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),28,8.0,,,7195
"DJ MODEL & TOOLING CO.,LIMITED",1007126-002,SEN:CMP:MEC:HAWKEYE:SUBSTRUCTURE:LOWER (copy),21,4.0,,,7195
Fujian Hitronics Technologies Inc,1009452-001,CMP:FAS:OPT:SP25:0PRISM-S,1,70.0,,,9449
Fujian Hitronics Technologies Inc,1009452-001,CMP:FAS:OPT:SP25:0PRISM-S,1,50.0,,,9449
Fujian Hitronics Technologies Inc,1009452-001,CMP:FAS:OPT:SP25:0PRISM-S,1,25.0,,,9449
Solid Photon Inc,1009452-001,CMP:FAS:OPT:SP25:0PRISM-S,35,20.0,,,9449
Solid Photon Inc,1009452-001,CMP:FAS:OPT:SP25:0PRISM-S,35,10.0,,,9449
"DJ MODEL & TOOLING CO.,LIMITED",1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,28,10.0,,,3911
Grand Venture Technology,1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,35,50.0,,,3911
Grand Venture Technology,1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,35,100.0,,,3911
Grand Venture Technology,1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,35,30.0,,,3911
Grand Venture Technology,1004000-001,SEN:CMP:MEC:NAT:GOKU:COVER:CABLE,35,10.0,,,3911
Tiger Industrial Supplies Pty Ltd,1001440-001,SCW:HEX:CSK:SS:M3:8MM,1,1.0,,,3799
Grand Venture Technology,1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,10.0,,,3846
"DJ MODEL & TOOLING CO.,LIMITED",1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,10.0,,,3846
"DJ MODEL & TOOLING CO.,LIMITED",1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,20.0,,,3846
"DJ MODEL & TOOLING CO.,LIMITED",1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,50.0,,,3846
Grand Venture Technology,1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,30.0,,,3846
Grand Venture Technology,1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,100.0,,,3846
Grand Venture Technology,1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,50.0,,,3846
"DJ MODEL & TOOLING CO.,LIMITED",1003969-003,SEN:CMP:MEC:BLU:GOKU5:FRAME:WINDOW,35,100.0,,,3846
Objective 3D,1001670-001,reserved Ivy mechanical,1,1.0,,,6922
Retech Precision Mould Limited,1001984-001,test,1,1.0,,,6929
Retech Precision Mould Limited,1001984-001,test,1,1.0,,,6930
Test company,1001227,test input,1,1.0,,,6938
Test company,1001227,test input,1,1.0,,,6938
Test company,1001227,test input,1,1.0,,,6939
Test company,1001227,test input,1,1.0,,,6939
Tiger Industrial Supplies Pty Ltd,1001355-001,SCW:PHL:CSK:SS:M2:4MM,14,1.0,,,3802
Micro Fasteners Pty Ltd,1001355-001,SCW:PHL:CSK:SS:M2:4MM,14,1.0,,,3802
K-One Manufacturing Sdn Bhd,1001497-003,ORING:150x107MM:2MM:PU,21,0.0,,,3544
Retech Precision Mould Limited,1001497-003,ORING:150x107MM:2MM:PU,14,1.0,,,3544
K-One Industry Sdn Bhd,1001496-005,ORING:130x150MM:2MM,21,100.0,,,3539
K-One Industry Sdn Bhd,1001496-005,ORING:130x150MM:2MM,21,50.0,,,3539
Retech Precision Mould Limited,1001387-005,SENS:ADAPT:WHITE:GOKU:FIBRE_ORG_TRAY,21,1.0,,,4065
Ibsen Photonics A/S,1000812-005,SEN:CMP:OPT:FS:GRATING:1000LN,90,0.0,,,3957
Retech Precision Mould Limited,1001664-004,ASY:JIG:MOTOR:ROTOR:FRONT:HALF,21,1.0,,,2819
Westfield Fasteners,1008671-001,CON:CMP:MEC:SCW:TRX:CSK:ISO14581:SS:M2:6MM (copy),0,0.0,,,8671
"DJ MODEL & TOOLING CO.,LIMITED",1007340-002,ENG:CMP:MEC:CLAPTON:TOP:HEATSINK_TEC (copy),35,1000.0,,,7353
"DJ MODEL & TOOLING CO.,LIMITED",1007340-002,ENG:CMP:MEC:CLAPTON:TOP:HEATSINK_TEC (copy),35,100.0,,,7353
"DJ MODEL & TOOLING CO.,LIMITED",1007340-002,ENG:CMP:MEC:CLAPTON:TOP:HEATSINK_TEC (copy),35,50.0,,,7353
Fujian Hitronics Technologies Inc,1001337-003,SEN:CMP:OPT:SIL:GOKU:PRISM:17.8DEG,60,1000.0,,,3989
Fujian Hitronics Technologies Inc,1001337-003,SEN:CMP:OPT:SIL:GOKU:PRISM:17.8DEG,1,50.0,,,3989
Fuzhou Hitronics Optics Co Ltd (do not use - old),1001337-003,SEN:CMP:OPT:SIL:GOKU:PRISM:17.8DEG,60,20.0,,,3989
Micro Fasteners Pty Ltd,1002217-001,CON:SCW:HEX:BUT:ISO7380:ZP:M3:4MM:BLU:ND593S,14,500.0,,,3163
Tiger Industrial Supplies Pty Ltd,1000938-001,SCREW:HEX:CSK:SS:M5:10MM,1,1.0,,,6100
Micro Fasteners Pty Ltd,1001677-001,CON:SCREW:HEX:CAP:ISO_4762:ZP:M3:12MM,14,1.0,,,3766
Westfield Fasteners,1009094-001,CON:CMP:MEC:SCW:TX10:CSK:ISO14581:SS:M3:12MM:BLUE_ND-593S (copy),0,0.0,,,9091
"DJ MODEL & TOOLING CO.,LIMITED",1006347-002,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),35,50.0,,,7146
"DJ MODEL & TOOLING CO.,LIMITED",1006347-002,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),35,10.0,,,7146
Grand Venture Technology,1006347-002,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),35,100.0,,,7146
Grand Venture Technology,1006347-002,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),35,50.0,,,7146
Grand Venture Technology,1006347-002,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),35,10.0,,,7146
Diamond Optics Pty Ltd,1007639-001,SEN:CMP:OPT:GOKU5:FIBRE-2F:1EC-SM:1GI-MMF:LC/UPC:5.7M (copy),28,40.0,,,7639
New Forge Engineering Pty Ltd,1007780-006,CMP:MEC:HYLA:SUB_STR:OPTICS:S-FPM2_OHARA (copy),28,100.0,,,8458
New Forge Engineering Pty Ltd,1007780-006,CMP:MEC:HYLA:SUB_STR:OPTICS:S-FPM2_OHARA (copy),21,50.0,,,8458
New Forge Engineering Pty Ltd,1007780-006,CMP:MEC:HYLA:SUB_STR:OPTICS:S-FPM2_OHARA (copy),14,30.0,,,8458
New Forge Engineering Pty Ltd,1007780-006,CMP:MEC:HYLA:SUB_STR:OPTICS:S-FPM2_OHARA (copy),14,10.0,,,8458
3D Markforge Printing (Internal),1007780-006,CMP:MEC:HYLA:SUB_STR:OPTICS:S-FPM2_OHARA (copy),0,0.0,,,8458
Grand Venture Technology,1007356-001,ENG:CMP:MEC:CLAPTON:APD_ESKY_BOTTOM (copy),35,20.0,,,7356
"DJ MODEL & TOOLING CO.,LIMITED",1007356-001,ENG:CMP:MEC:CLAPTON:APD_ESKY_BOTTOM (copy),28,20.0,,,7356
Grand Venture Technology,1007356-001,ENG:CMP:MEC:CLAPTON:APD_ESKY_BOTTOM (copy),35,1000.0,,,7356
Grand Venture Technology,1007356-001,ENG:CMP:MEC:CLAPTON:APD_ESKY_BOTTOM (copy),35,100.0,,,7356
Grand Venture Technology,1007356-001,ENG:CMP:MEC:CLAPTON:APD_ESKY_BOTTOM (copy),35,50.0,,,7356
Open Wiring Systems,1001566-003,SYS:ASY:CBL:DICEROS:PSU:PPS:GPS:30CM,21,30.0,,,2770
Altronics,1006264-001,RIG:CMP:ELC:PLUG:POWER:SCREW:TERMINAL,1,0.0,,,3624
"DJ MODEL & TOOLING CO.,LIMITED",1001477-001,ENG:CMP:MEC:DICEROS:FIBRE:BOOT:CLAMP,28,20.0,,,3409
Grand Venture Technology,1001477-001,ENG:CMP:MEC:DICEROS:FIBRE:BOOT:CLAMP,28,1000.0,,,3409
Grand Venture Technology,1001477-001,ENG:CMP:MEC:DICEROS:FIBRE:BOOT:CLAMP,28,100.0,,,3409
Grand Venture Technology,1001477-001,ENG:CMP:MEC:DICEROS:FIBRE:BOOT:CLAMP,28,50.0,,,3409
Grand Venture Technology,1001477-001,ENG:CMP:MEC:DICEROS:FIBRE:BOOT:CLAMP,28,20.0,,,3409
"SHENZHEN SICT MACHINERY CO.,LTD",1001577-003,SEN:CMP:MEC:INV:GOKU3:SUBSTRUCTURE:LOWER,42,1.0,,,3879
"DJ MODEL & TOOLING CO.,LIMITED",1001577-003,SEN:CMP:MEC:INV:GOKU3:SUBSTRUCTURE:LOWER,28,1.0,,,3879
Fictiv,1001577-003,SEN:CMP:MEC:INV:GOKU3:SUBSTRUCTURE:LOWER,28,1.0,,,3879
SJDK Group Pty Ltd (T/A - Stickers n Things),1001946-001,CON:CMP:PKG:LABEL:TAMPER,21,100.0,,,3157
SJDK Group Pty Ltd (T/A - Stickers n Things),1001946-001,CON:CMP:PKG:LABEL:TAMPER,21,1000.0,,,3157
SJDK Group Pty Ltd (T/A - Stickers n Things),1001946-001,CON:CMP:PKG:LABEL:TAMPER,21,500.0,,,3157
SJDK Group Pty Ltd (T/A - Stickers n Things),1001946-001,CON:CMP:PKG:LABEL:TAMPER,21,250.0,,,3157
Westfield Fasteners,1009095-001,CON:CMP:MEC:SCW:TX6:CSK:ISO14581:SS:M2:6MM:BLUE_ND-593S (copy),0,0.0,,,9092
FRENERGY MAGNETS,1001395-002,CON:CMP:MEC:GOKU:MOTOR:MAGNET:NEODYNIUM:N48SH,7,1.0,,,3136
"DJ MODEL & TOOLING CO.,LIMITED",1009363-006,CMP:SAS:MEC:SP25:MOTOR_HOUSING_FRONT (copy),0,0.0,,,9962
"Mouser Electronics, Inc.",1006105-001,SYS:CMP:OPT:ADAPTER:INTERNAL:SHUTTER:LC,21,50.0,,,3090
Process Rubber and Plastics Pty Ltd,1007064-001,SYS:CMP:PKG:EQUUS:FOAM:2CH:ACC (copy),21,50.0,,,7064
Process Rubber and Plastics Pty Ltd,1007064-001,SYS:CMP:PKG:EQUUS:FOAM:2CH:ACC (copy),21,20.0,,,7064
Process Rubber and Plastics Pty Ltd,1007064-001,SYS:CMP:PKG:EQUUS:FOAM:2CH:ACC (copy),21,2.0,,,7064
AusOptic International Pty Ltd,1007402-001,TOOL:CLEANER:FIBRE:TAPE:TYPE:B (copy),14,1.0,,,7402
"DJ MODEL & TOOLING CO.,LIMITED",1003968-001,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,28,10.0,,,3850
"DJ MODEL & TOOLING CO.,LIMITED",1003968-001,SEN:CMP:MEC:BLU:GOKU5:HOUSING:REAR,28,50.0,,,3850
AT Precision Tooling,1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),35,100.0,,,7472
AT Precision Tooling,1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),35,50.0,,,7472
AT Precision Tooling,1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),35,20.0,,,7472
"DJ MODEL & TOOLING CO.,LIMITED",1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),28,100.0,,,7472
"DJ MODEL & TOOLING CO.,LIMITED",1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),28,50.0,,,7472
"DJ MODEL & TOOLING CO.,LIMITED",1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),21,20.0,,,7472
"DJ MODEL & TOOLING CO.,LIMITED",1007177-002,SEN:CMP:MEC:MOTOR:THIN_GAP:MOUNT:STATOR_G6_1 (copy),21,10.0,,,7472
"DJ MODEL & TOOLING CO.,LIMITED",1009355-005,CMP:SAS:MEC:SP25:MOTOR_HOUSING_REAR (copy),0,0.0,,,9963
New Forge Engineering Pty Ltd,1007781-006,CMP:MEC:HYLA:SUB_STR:LID:OPTICS (copy),14,30.0,,,8459
New Forge Engineering Pty Ltd,1007781-006,CMP:MEC:HYLA:SUB_STR:LID:OPTICS (copy),28,100.0,,,8459
New Forge Engineering Pty Ltd,1007781-006,CMP:MEC:HYLA:SUB_STR:LID:OPTICS (copy),21,50.0,,,8459
New Forge Engineering Pty Ltd,1007781-006,CMP:MEC:HYLA:SUB_STR:LID:OPTICS (copy),14,10.0,,,8459
"FLEXTRONICS INTERNATIONAL USA, INC",1001419-003,ASY:PCA:HAN:LEFT,35,100.0,,,2848
Open Wiring Systems,1007164-001,ASY:CBL:ANGIE:ENGINE:2CH_PTP (copy),21,40.0,,,7164
Open Wiring Systems,1007164-001,ASY:CBL:ANGIE:ENGINE:2CH_PTP (copy),21,20.0,,,7164
Open Wiring Systems,1007164-001,ASY:CBL:ANGIE:ENGINE:2CH_PTP (copy),21,10.0,,,7164
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,1000.0,,,3404
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,200.0,,,3404
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,100.0,,,3404
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,11,50.0,,,3404
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,20.0,,,3404
"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,10.0,,,3404
Grand Venture Technology,1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,1000.0,,,3404
Grand Venture Technology,1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,100.0,,,3404
Grand Venture Technology,1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,50.0,,,3404
Grand Venture Technology,1001476-002,ENG:CMP:MEC:DICEROS:CABLE:BOOT:CLAMP,28,20.0,,,3404
Altronics,1001920-001,SYS:CMP:ELC:CBL:DC:2.1MM:SOCKET:DUAL:PLUG,14,1.0,,,2918
"FLEXTRONICS INTERNATIONAL USA, INC",1001420-003,ASY:PCA:HAN:RIGHT,35,100.0,,,2849
RS Components Pty Ltd,1008652-001,CMP:MEC:TAPE:BLK:Polyolefin (copy),0,0.0,,,8652
Diamond Optics Pty Ltd,1007522-001,ENG:CMP:OPT:FIBRE-4F:EC-SMx2:50GI-MMFx2:5MM:LC/PC:1M (copy),35,1000.0,,,7522
Diamond Optics Pty Ltd,1007522-001,ENG:CMP:OPT:FIBRE-4F:EC-SMx2:50GI-MMFx2:5MM:LC/PC:1M (copy),35,100.0,,,7522
Diamond Optics Pty Ltd,1007522-001,ENG:CMP:OPT:FIBRE-4F:EC-SMx2:50GI-MMFx2:5MM:LC/PC:1M (copy),35,10.0,,,7522
Diamond Optics Pty Ltd,1007522-001,ENG:CMP:OPT:FIBRE-4F:EC-SMx2:50GI-MMFx2:5MM:LC/PC:1M (copy),28,40.0,,,7522
Gorilla Circuits,1007222-002,ASY:PCA:XENA-GOKU (copy),15,50.0,,,7549
Grand Venture Technology,1002347-003,ENG:ADAPT:ANGIE2:APD_SUPPORT,35,1000.0,,,3386
Grand Venture Technology,1002347-003,ENG:ADAPT:ANGIE2:APD_SUPPORT,35,100.0,,,3386
Grand Venture Technology,1002347-003,ENG:ADAPT:ANGIE2:APD_SUPPORT,35,50.0,,,3386
Grand Venture Technology,1002347-003,ENG:ADAPT:ANGIE2:APD_SUPPORT,35,20.0,,,3386
Grand Venture Technology,1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),35,100.0,,,8014
"DJ MODEL & TOOLING CO.,LIMITED",1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),28,1000.0,,,8014
"DJ MODEL & TOOLING CO.,LIMITED",1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),28,100.0,,,8014
"DJ MODEL & TOOLING CO.,LIMITED",1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),28,50.0,,,8014
"DJ MODEL & TOOLING CO.,LIMITED",1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),28,30.0,,,8014
Grand Venture Technology,1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),35,1000.0,,,8014
Grand Venture Technology,1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),35,50.0,,,8014
Grand Venture Technology,1007793-003,CMP:MEC:HYLA:BRACKET:MOTOR_INTERFACE (copy),35,30.0,,,8014
Diamond Optics Pty Ltd,1007523-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2EC-SM:2GI-MMF:LC/PC:5.7M (copy),35,1000.0,,,7523
Diamond Optics Pty Ltd,1007523-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2EC-SM:2GI-MMF:LC/PC:5.7M (copy),35,100.0,,,7523
Diamond Optics Pty Ltd,1007523-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2EC-SM:2GI-MMF:LC/PC:5.7M (copy),35,10.0,,,7523
Diamond Optics Pty Ltd,1007523-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2EC-SM:2GI-MMF:LC/PC:5.7M (copy),28,40.0,,,7523
FS,23502,IT Expenses,0,0.0,,,8784
The Good Guys,23502,IT Expenses,0,0.0,,,8784
Odoo Limited,23502,IT Expenses,0,0.0,,,8784
EBay,23502,IT Expenses,0,0.0,,,8784
SCORPTEC COMPUTERS,23502,IT Expenses,0,0.0,,,8784
Coles,23502,IT Expenses,0,0.0,,,8784
Element14 Pty Ltd,1001288-001,CON:CMP:MEC:BLK:CABLE:TIE:100MM,7,1.0,,,3133
Micro Fasteners Pty Ltd,1001288-001,CON:CMP:MEC:BLK:CABLE:TIE:100MM,14,1.0,,,3133
Grand Venture Technology,1002345-006,ENG:ADAPT:AL:NATURAL:ANGIE2:LASER_CLAMP (copy),35,1000.0,,,7026
Grand Venture Technology,1002345-006,ENG:ADAPT:AL:NATURAL:ANGIE2:LASER_CLAMP (copy),35,100.0,,,7026
Grand Venture Technology,1002345-006,ENG:ADAPT:AL:NATURAL:ANGIE2:LASER_CLAMP (copy),35,50.0,,,7026
Grand Venture Technology,1002345-006,ENG:ADAPT:AL:NATURAL:ANGIE2:LASER_CLAMP (copy),35,20.0,,,7026
Micro Fasteners Pty Ltd,1007753-001,SCW:HEX:CSK:ISO10642:SS:M3:16MM:BLU:ND593S (copy),0,0.0,,,7753
New Forge Engineering Pty Ltd,1007923-006,CMP:MEC:HYLA:FAN_HOUSING_DUCTING (copy),0,0.0,,,9222
HSO Optoelectronics Technology Co Limited,1000789-001,COUPLER:SM:250UM:50:50:NONE:1:HIGH_POWER,14,1.0,,,3183
Fiberstore Co Limited,1000789-001,COUPLER:SM:250UM:50:50:NONE:1:HIGH_POWER,21,1.0,,,3183
Grand Venture Technology,1001474-003,ENG:CMP:MEC:DICEROS:EXTRUSION:TUBE,35,50.0,,,3406
Grand Venture Technology,1001474-003,ENG:CMP:MEC:DICEROS:EXTRUSION:TUBE,35,100.0,,,3406
Grand Venture Technology,1001474-003,ENG:CMP:MEC:DICEROS:EXTRUSION:TUBE,35,25.0,,,3406
Wooriro,1007696-001,ENG:CMP:OPT:APD:MM:50UM:LC:1M:GI:BALL:LENS (copy),0,0.0,,,7696
Wooriro,1007696-001,ENG:CMP:OPT:APD:MM:50UM:LC:1M:GI:BALL:LENS (copy),28,1000.0,,,7696
Westfield Fasteners,1008854-001,CON:CMP:MEC:SCW:TX10:CSK:ISO14581:SS:M3:14MM:BLUE_ND-5935 (copy),0,0.0,,,8851
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,35,10.0,,,3000
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,28,1000.0,,,3000
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,28,200.0,,,3000
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,28,100.0,,,3000
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,28,50.0,,,3000
"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,28,20.0,,,3000
Micro Fasteners Pty Ltd,1009263-001,CON:CMP:MEC:SCW:HEX:CAP:ISO4762:ZNP:M3:12MM:RED (copy),0,0.0,,,9260
Circuitwise,1007692-001,PCB:ZORRO (copy),0,0.0,,,7692
Open Wiring Systems,1006328-001,ENG:CMP:ASY:PTP,21,10.0,,,3435
New Forge Engineering Pty Ltd,1007932-006,CMP:MEC:HYLA:COOLING_VANITY_PLATE (copy),0,0.0,,,9223
Diamond Optics Pty Ltd,1007640-001,SEN:CMP:OPT:GOKU6:FIBRE-4F:2EC-SM:2GI-MMF:LC/UPC:5.7M (copy),35,40.0,,,7640
Grand Venture Technology,1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),35,1000.0,,,8131
Grand Venture Technology,1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),35,100.0,,,8131
Grand Venture Technology,1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),35,50.0,,,8131
Grand Venture Technology,1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),35,20.0,,,8131
Grand Venture Technology,1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),28,10.0,,,8131
"DJ MODEL & TOOLING CO.,LIMITED",1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),28,1000.0,,,8131
"DJ MODEL & TOOLING CO.,LIMITED",1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),28,100.0,,,8131
"DJ MODEL & TOOLING CO.,LIMITED",1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),28,50.0,,,8131
"DJ MODEL & TOOLING CO.,LIMITED",1007678-002,CMP:MEC:ENG:DIAMOND:BASE_PLATE (copy),28,15.0,,,8131
New Forge Engineering Pty Ltd,1008127-001,CMP:MEC:HOOD:CALIBRATION:HYLA:PART_1 (copy),21,100.0,,,8127
New Forge Engineering Pty Ltd,1008127-001,CMP:MEC:HOOD:CALIBRATION:HYLA:PART_1 (copy),21,50.0,,,8127
New Forge Engineering Pty Ltd,1008127-001,CMP:MEC:HOOD:CALIBRATION:HYLA:PART_1 (copy),0,30.0,,,8127
Polymax Ltd.,1009375-001,CMP:MEC:HYLA:HOUSING:O_RING:BOTTOM_TO_BASE (copy),1,30.0,,,9372
